mean_timeI,mean_timeRT,mean_timeD,stdev_timeI,stdev_timeRT,stdev_timeD
0.0384119,0.3651725,0.0032218000000000004,0.0034096410514891447,0.0013643827460715656,2.8580490626377366e-05
0.0381422,0.3733539,0.0032521,0.004038492397472655,0.0016799350152775345,2.451054194967275e-05
0.0394618,0.3801625,0.0032749,0.005176869019440654,0.0013276108239992583,2.1599639914694104e-05
0.0449016,0.3887076,0.0034825999999999998,0.014303272323337604,0.0011412392095145219,0.0005259934938338643
0.0407769,0.3956752,0.0032501,0.0033600329181588547,0.002674012457379781,0.00038011794953087333
0.041796299999999995,0.40464500000000003,0.0034358,0.0038719060207258824,0.002001651429306421,2.251320600102185e-05
0.0498639,0.41287009999999996,0.0035178,0.02269599528771541,0.0009319003821343938,0.00013675509334410741
0.051202700000000004,0.4206151,0.0034937999999999996,0.031749498407411446,0.0016818431985308477,1.269120430324355e-05
0.0411096,0.42894639999999995,0.0035836,0.005093827990813982,0.0019028329289655346,0.00012867288413302583
0.0437434,0.4371042,0.0036075000000000005,0.004810335590048669,0.0012776460821022025,2.3196024563609e-05
0.0454599,0.44611910000000005,0.0036351,0.00932825757756149,0.00232116696943584,1.7565433226779356e-05
