78.266668,78.266668,77.733332,78.399998,79.200000,78.666669,79.200000,79.066664,78.533334
78.666669,78.666669,77.066666,78.799999,78.266668,78.000003,79.466665,78.266668,78.933334
0.002757,0.004109,0.004914,0.005232,0.006298,0.007076,0.008284,0.009148,0.010806
0.003484,0.004190,0.004579,0.005793,0.006414,0.007335,0.008528,0.010422,0.011490
