96.280742,96.960473,97.500288,98.080271,98.080301,97.920305,98.260248,98.340225,98.280209
96.860522,97.140473,97.740251,97.880274,98.080313,98.100305,98.220283,98.340189,98.300254
0.160298,0.238099,0.327756,0.412123,0.514773,0.661243,0.756840,0.891801,0.991684
0.182218,0.215437,0.288157,0.360488,0.441318,0.552573,0.677564,0.743103,0.886457
