mean_accI,mean_accRT,mean_accD,stdev_accI,stdev_accRT,stdev_accD
64.9000001,64.9000001,64.9000001,10.867380120751372,10.867380120751372,10.867380120751372
64.9000001,64.9000001,64.9000001,10.867380120751372,10.867380120751372,10.867380120751372
74.5800007,74.6199988,74.1000003,8.34769357820253,8.086449373833196,8.16237869877592
81.48000019999999,81.8599998,81.05999899999999,7.364297369215066,7.344264000943923,6.935927681284474
85.0999992,86.2600007,85.0399994,5.398147184194896,5.503978237602912,4.811836245482826
86.9199982,87.5199997,86.879998,3.8943838297405713,4.346339720833588,3.569251418560915
88.6799987,88.6999999,88.6799986,3.2168992744916833,4.429446087769175,3.168175420228362
88.4999992,89.9599997,88.5999999,3.245851889551127,4.647389453112505,3.135460157617891
89.29999910000001,90.3399993,89.4599989,3.9846915703884207,4.5157008950263755,3.6890810376348435
90.31999959999999,91.0000007,90.5799986,3.3641250102295617,4.737557875343537,3.078888995870541
91.5799995,92.7600007,91.5399986,3.0947274839646677,3.911009778107355,3.039079639921352
91.8000001,92.9599999,91.8400003,3.342654420932943,3.779242486120127,3.3183671178601304
91.9400003,92.5200006,91.9800005,3.4397041662210843,3.825294860967225,3.4142849877810364
92.6200014,92.9000009,92.6600016,3.7905741728672546,4.041176514609037,3.7594926442582124
93.3199997,93.78000039999999,93.3599999,3.3786277477384914,4.950824067881969,3.3609542414829656
93.5599998,93.5999991,93.5599998,3.228759456303984,4.645667750113994,3.228759456303984
93.7999999,93.8400001,93.7999999,3.3146135823056673,4.4249807371842245,3.3146135823056673
93.8200004,93.9,93.8200004,3.090415057346368,4.182769916907084,3.090415057346368
94.0400017,94.2400002,94.0400017,2.8547023787281645,2.775768486984973,2.8547023787281645
94.44,94.4199997,94.44,2.17623679267364,2.220012024994962,2.17623679267364
94.7400001,94.540001,94.7400001,2.125089041796418,1.6654660875840932,2.125089041796418
95.2600005,95.0600014,95.2600005,1.728326878807058,1.2149065405307875,1.728326878807058
95.5400001,95.5999992,95.5400001,1.7231763216691478,1.6384276609017443,1.7231763216691478
95.3800003,95.19999920000001,95.5,1.7874880611894735,1.7256252071523284,1.857717225224012
95.6199996,94.9400002,95.71999960000001,1.650455444214799,1.9138102843409188,1.7054171649985241
95.5599998,94.8800004,95.65999980000001,1.6405970810132113,1.9280391236240344,1.6998048724636874
95.8800003,95.4800004,95.9800003,1.4335672181297385,2.183168720512672,1.4770854981673327
96.08000030000001,95.58000039999999,96.08000030000001,1.583808122499767,2.2019192174107376,1.583808122499767
96.08000030000001,95.7200006,96.08000030000001,1.583808122499767,1.9825915632498803,1.583808122499767
96.0,96.06,96.0199997,1.4936914302818158,1.5664522690218752,1.5127611737813207
96.0,96.06,96.0199997,1.4936914302818158,1.5664522690218752,1.5127611737813207
96.0800012,96.1599999,96.1000009,1.3669101279099678,1.47512592005319,1.3864414961443527
95.9800012,95.9599999,96.0000009,1.4860832966053792,1.5572043297066753,1.505544641209764
96.1,96.01999889999999,96.11999970000001,1.2156388718157853,1.609554156352102,1.2372007795401199
96.2,96.3199989,96.2199997,1.3333333666677494,1.2691197229257825,1.3513775901341942
96.2,96.3199989,96.2199997,1.3333333666677494,1.2691197229257825,1.3513775901341942
96.15999910000001,96.279998,96.17999879999999,1.3525277602427288,1.2934006168096412,1.3709677814540613
96.09999930000001,96.2399979,96.1399987,1.4399064398635268,1.355809331075107,1.4268838791058003
96.09999930000001,96.2399979,96.1399987,1.4399064398635268,1.355809331075107,1.4268838791058003
96.0599991,96.0199982,96.0999985,1.4175084667607185,1.3966608559980025,1.4055436038165505
96.2199989,96.0799988,96.2599983,1.2594521930866482,1.2263755053034957,1.2402501378555386
96.4599991,96.4999985,96.4999985,1.1197214078132167,0.9809288228827105,1.088321449657353
96.5599991,96.4999985,96.59999930000001,0.898392767362107,0.9809288228827105,0.8793916331502585
96.5599991,96.4999985,96.59999930000001,0.898392767362107,0.9809288228827105,0.8793916331502585
96.5599991,96.4999985,96.59999930000001,0.898392767362107,0.9809288228827105,0.8793916331502585
96.65999910000001,96.5999985,96.6999993,0.8846837401038298,0.9752489824574451,0.8602304729994751
96.65999910000001,96.5999985,96.6999993,0.8846837401038298,0.9752489824574451,0.8602304729994751
96.65999910000001,96.5999985,96.6999993,0.8846837401038298,0.9752489824574451,0.8602304729994751
96.7199989,96.6399986,96.7399994,0.9437502635790007,1.0189315711431601,0.9045542843536187
96.69999920000001,96.6199989,96.7199997,0.9392657415984041,1.0130259643522865,0.9003682160399147
96.859999,96.6799987,96.8799995,0.7305998144647998,0.9897247698261101,0.7067907438317773
96.859999,96.6799987,96.8799995,0.7305998144647998,0.9897247698261101,0.7067907438317773
96.859999,96.6799987,96.8799995,0.7305998144647998,0.9897247698261101,0.7067907438317773
96.859999,96.6799987,96.8799995,0.7305998144647998,0.9897247698261101,0.7067907438317773
96.859999,96.5799987,96.8799995,0.7305998144647998,1.004212985380764,0.7067907438317773
96.91999960000001,96.6399993,96.94000009999999,0.8011097691491883,1.0741406984211515,0.7777449253424134
96.91999960000001,96.6399993,96.94000009999999,0.8011097691491883,1.0741406984211515,0.7777449253424134
96.91999960000001,96.6399993,96.94000009999999,0.8011097691491883,1.0741406984211515,0.7777449253424134
96.91999960000001,96.6399993,96.94000009999999,0.8011097691491883,1.0741406984211515,0.7777449253424134
96.91999960000001,96.6399993,96.94000009999999,0.8011097691491883,1.0741406984211515,0.7777449253424134
96.91999960000001,96.6399993,96.94000009999999,0.8011097691491883,1.0741406984211515,0.7777449253424134
