mean_accI,mean_accRT,mean_accD,stdev_accI,stdev_accRT,stdev_accD
60.898941300000004,60.898941300000004,60.898941300000004,11.824686863180418,11.824686863180418,11.824686863180418
60.898941300000004,60.898941300000004,60.898941300000004,11.824686863180418,11.824686863180418,11.824686863180418
61.97121,61.4424197,62.7937713,10.227667058866205,11.973685702504648,10.185323076139532
69.65922470000001,67.5499408,69.3360752,12.172262534991486,11.92710611662569,12.312865796168527
72.6086947,72.1122209,72.1504107,7.544488321859857,8.233109626786582,7.660337262413321
77.0887191,76.1427734,77.2150413,4.777176238249035,5.907495338081257,5.254610444381835
77.58225769999999,76.703878,77.476499,5.034980362865159,5.601613273250463,5.033772657579401
77.485312,77.4471214,77.4471216,5.710424169519187,6.371837247803705,5.460649506258964
77.69682780000001,77.4412444,77.8613412,6.514805558935786,6.639355272208108,6.3335881091443085
79.9089318,79.1803741,80.0058762,7.046601408107896,7.2831638746008265,7.322936185901767
79.96180960000001,78.7984727,79.7591081,6.818147567120578,8.336777787813347,7.017700645101238
79.5417154,78.70152829999999,79.75910739999999,6.855104419794562,9.134415507426297,6.695396352202563
81.7391312,80.7638077,81.6715631,5.333311296571241,6.7669791196446,5.138639121350136
82.1739144,82.12103499999999,82.1739144,5.341084412754007,6.111167831886887,5.374053029145408
81.874266,81.37191609999999,81.94183419999999,5.3410344147816105,5.57042887003562,5.440223545715026
82.36192700000001,81.8595779,82.42949519999999,5.164546103094764,5.668324387934692,5.260104276602143
83.0669792,81.64218580000001,83.06698,5.36237791755013,5.473040756933607,5.341360524515888
83.5546402,82.429496,83.554641,4.702224574659972,4.925789899092619,4.624621539386378
82.549939,82.59400860000001,83.4195053,4.350340526546501,4.306368830299119,3.540658998869532
82.4970604,83.0287903,83.3666251,4.160763217707146,4.740777795536953,3.460302218618564
84.2361916,84.53584140000001,85.10575709999999,4.4553863783528405,3.9658180023900687,3.1865201642655574
84.1686241,84.8208001,85.0381895,4.364742459821031,3.557514718289143,3.11607859169656
84.8883666,85.55523009999999,85.75793139999999,4.054010198126135,3.3390237980655852,3.289161461045798
85.0910698,85.45828470000001,85.9606346,4.062212834968228,5.081247654834588,4.083477496824738
85.2790839,85.7961234,86.3660407,3.6039076546767763,4.59999551612649,3.6360653956125577
85.3172745,85.6991791,86.33666389999999,4.7080315036698055,4.322539789636268,3.58876159429289
85.30258549999999,85.8871932,86.3219749,4.936262828191726,4.800659171818982,3.887623308068494
85.370153,86.17215189999999,86.3895424,4.879935832762033,4.578617428406828,3.795739281077525
85.6404235,86.4424232,86.6598121,4.776980096276521,4.414499935278883,3.623198709318494
86.1133956,86.6980048,87.1327834,4.251143291987545,4.2635496742009265,3.220255500259332
86.2485304,86.83313960000001,87.2679182,4.371764909192324,4.302684036496421,3.2829286486608185
86.3160979,86.61574759999999,87.3354857,4.288976851656799,4.2497491674360965,3.147626637139553
86.93889379999999,86.9535841,87.7408897,4.643316307506683,4.068798500301951,3.2714548956504554
86.9917739,87.1415991,87.79376979999999,4.646343171560008,4.069825779330622,3.261332866035493
87.05934210000001,87.20916650000001,87.861338,4.703498853130424,3.9711114016791393,3.3241942970659824
87.1944771,87.6292601,87.9964737,4.666497388209834,3.660511573576127,3.269202046349369
87.32961279999999,87.4794348,88.1316094,4.78513101351242,3.9066849588627734,3.4011942219805436
86.8948304,87.04465239999999,87.696827,5.290244658573893,4.527267673218442,4.1751895090898055
87.9670975,87.2473548,87.8995293,4.467615417660304,4.598393454939714,4.241510510674105
88.1022324,87.4500579,88.0346642,4.460006675907265,4.469709802587872,4.235891188005787
88.16979979999999,87.4500579,88.10223160000001,4.489750758888733,4.469709802587872,4.268386326780239
88.3049347,87.5176254,88.2373672,4.5921340190645585,4.498997655992678,4.340833857085214
88.5752052,87.78789520000001,88.5076377,4.6824974628101526,4.733672457765249,4.440890375877995
88.4253822,87.7732063,88.35781469999999,4.9159012441729875,5.099477789252131,4.683942138877658
88.4929489,87.27085650000001,88.4253814,4.806264938104258,6.067844518763156,4.569853029709776
88.56051629999999,87.1886002,88.4929489,4.759715766722727,5.849062812300197,4.546798125285542
88.3431251,87.1886002,88.4929489,4.6889716081872255,5.849062812300197,4.546798125285542
88.4106926,87.1210328,88.56051640000001,4.756290429377016,5.813605297277488,4.61375346705127
88.4782601,87.1886002,88.62808390000001,4.764097393227377,5.827908847087872,4.619366875961479
88.5458283,87.2561676,88.69565209999999,4.660923909192138,5.677022151161573,4.510392640693701
88.9512337,87.5940056,89.1010575,3.920763171123961,5.308728367606152,3.722477338465647
89.0188019,87.6615738,89.1686257,3.9768670652875464,5.369308577685935,3.778548540073001
88.8689774,87.5117501,89.0188012,4.016208289611851,5.489956776682885,3.7306808719049265
88.93654480000001,87.36192630000001,89.0863686,4.029503103581324,5.312931372604521,3.7419847666640838
89.07167890000001,87.36192700000001,89.2215027,3.9791621465982705,5.272511457753107,3.7120418150070607
89.1392464,87.4294944,89.2890702,4.001464066051081,5.304019852057709,3.7329266903822815
89.2068139,87.4294944,89.3566377,3.878339663760839,5.224839823484062,3.597506012198019
89.1392472,87.4294944,89.3566377,3.8215985275874855,5.224839823484062,3.597506012198019
89.1392472,87.4294944,89.3566377,3.8215985275874855,5.224839823484062,3.597506012198019
89.2068146,87.2796707,89.4242051,3.7198555323985434,5.341519738056871,3.484554239553764
89.2743828,87.4148056,89.4917733,3.7303647080006304,5.399587683046453,3.491099024581613
89.477086,87.6997652,89.69447720000001,3.7098811161613012,5.616435806130589,3.533952572484615
