88.400000,89.999998,93.000001,94.000000,94.999999,95.999998,95.999998,95.999998,97.000003
87.599999,92.000002,92.000002,94.000000,94.999999,95.999998,97.000003,95.999998,95.999998
0.000710,0.000909,0.001477,0.001930,0.001639,0.001987,0.002796,0.002632,0.003762
0.001111,0.000940,0.001045,0.001273,0.001637,0.001643,0.001742,0.002596,0.003365
