89.560306,89.620692,90.952265,90.831488,90.347373,91.285926,91.346312,92.677885,93.070906
89.348441,90.013713,90.891880,90.891880,90.286988,91.134447,91.346312,92.738271,92.950135
0.012432,0.016834,0.021647,0.028722,0.034256,0.040518,0.045300,0.051264,0.058729
0.018102,0.019381,0.023210,0.030877,0.036131,0.041818,0.044883,0.055937,0.056201
